Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Closed PnL,Fee,Direction,date,value,classification
14.765,33.87,500.09,SELL,10-03-2025 15:10,16239.62,13.280427,0.150027,Close Long,2025-03-10,20,Extreme Fear
14.765,14.37,212.17,SELL,10-03-2025 15:10,16205.75,5.634477,0.063651,Close Long,2025-03-10,20,Extreme Fear
14.765,1.23,18.16,SELL,10-03-2025 15:10,16191.38,0.482283,0.005448,Close Long,2025-03-10,20,Extreme Fear
14.765,1.62,23.92,SELL,10-03-2025 15:10,16190.15,0.635202,0.007175,Close Long,2025-03-10,20,Extreme Fear
14.764,0.82,12.11,SELL,10-03-2025 15:10,16188.53,0.320702,0.003631,Close Long,2025-03-10,20,Extreme Fear
14.764,3.0,44.29,SELL,10-03-2025 15:10,16187.71,1.1733,0.013287,Close Long,2025-03-10,20,Extreme Fear
14.763,33.86,499.88,SELL,10-03-2025 15:10,16184.71,13.208786,0.149962,Close Long,2025-03-10,20,Extreme Fear
14.762,20.3,299.67,SELL,10-03-2025 15:10,16150.85,7.89873,0.0899,Close Long,2025-03-10,20,Extreme Fear
14.761,23.71,349.98,SELL,10-03-2025 15:10,16130.55,9.201851,0.104994,Close Long,2025-03-10,20,Extreme Fear
14.761,33.87,499.96,SELL,10-03-2025 15:10,16106.84,13.144947,0.149986,Close Long,2025-03-10,20,Extreme Fear
14.76,100.0,1476.0,SELL,10-03-2025 15:10,16072.97,38.71,0.442799,Close Long,2025-03-10,20,Extreme Fear
14.76,20.31,299.78,SELL,10-03-2025 15:10,15972.97,7.862001,0.089932,Close Long,2025-03-10,20,Extreme Fear
14.759,53.74,793.15,SELL,10-03-2025 15:10,15952.66,20.749014,0.237944,Close Long,2025-03-10,20,Extreme Fear
14.758,1.37,20.22,SELL,10-03-2025 15:10,15898.92,0.527587,0.006065,Close Long,2025-03-10,20,Extreme Fear
14.758,54.03,797.37,SELL,10-03-2025 15:10,15897.55,20.806953,0.239212,Close Long,2025-03-10,20,Extreme Fear
14.758,137.12,2023.62,SELL,10-03-2025 15:10,15843.52,52.804912,0.607085,Close Long,2025-03-10,20,Extreme Fear
14.757,348.85,5147.98,SELL,10-03-2025 15:10,15706.4,133.993285,1.544393,Close Long,2025-03-10,20,Extreme Fear
14.757,136.77,2018.31,SELL,10-03-2025 15:10,15357.55,52.533357,0.605494,Close Long,2025-03-10,20,Extreme Fear
14.757,75.23,1110.17,SELL,10-03-2025 15:10,15220.78,28.895843,0.33305,Close Long,2025-03-10,20,Extreme Fear
14.756,82.04,1210.58,SELL,10-03-2025 15:10,15145.55,31.429524,0.363174,Close Long,2025-03-10,20,Extreme Fear
14.756,108.43,1599.99,SELL,10-03-2025 15:10,15063.51,41.539533,0.479997,Close Long,2025-03-10,20,Extreme Fear
14.756,41.07,606.03,SELL,10-03-2025 15:10,14955.08,15.733917,0.181808,Close Long,2025-03-10,20,Extreme Fear
14.755,13.55,199.93,SELL,10-03-2025 15:10,14914.01,5.177455,0.059979,Close Long,2025-03-10,20,Extreme Fear
14.755,13.55,199.93,SELL,10-03-2025 15:10,14900.46,5.177455,0.059979,Close Long,2025-03-10,20,Extreme Fear
14.755,4.21,62.12,SELL,10-03-2025 15:10,14886.91,1.608641,0.018635,Close Long,2025-03-10,20,Extreme Fear
14.754,30.77,453.98,SELL,10-03-2025 15:10,14882.7,11.726447,0.136194,Close Long,2025-03-10,20,Extreme Fear
14.754,338.89,4999.98,SELL,10-03-2025 15:10,14851.93,129.150979,1.499994,Close Long,2025-03-10,20,Extreme Fear
14.753,59.77,881.79,SELL,10-03-2025 15:10,14513.04,22.718577,0.264536,Close Long,2025-03-10,20,Extreme Fear
14.772,52.61,777.15,SELL,10-03-2025 15:10,14453.27,20.996651,0.233146,Close Long,2025-03-10,20,Extreme Fear
14.77,75.2,1110.7,SELL,10-03-2025 15:10,14400.66,29.86192,0.333211,Close Long,2025-03-10,20,Extreme Fear
14.768,348.59,5147.98,SELL,10-03-2025 15:10,14325.46,137.727909,1.544393,Close Long,2025-03-10,20,Extreme Fear
14.768,33.86,500.04,SELL,10-03-2025 15:10,13976.87,13.378086,0.150013,Close Long,2025-03-10,20,Extreme Fear
14.764,13.54,199.9,SELL,10-03-2025 15:10,13943.01,5.295494,0.059971,Close Long,2025-03-10,20,Extreme Fear
14.763,53.72,793.07,SELL,10-03-2025 15:10,13929.47,20.956172,0.23792,Close Long,2025-03-10,20,Extreme Fear
14.762,13.54,199.88,SELL,10-03-2025 15:10,13875.75,5.268414,0.059963,Close Long,2025-03-10,20,Extreme Fear
14.762,33.87,499.99,SELL,10-03-2025 15:10,13862.21,13.178817,0.149996,Close Long,2025-03-10,20,Extreme Fear
14.765,342.81,5061.59,SELL,10-03-2025 15:10,12666.92,134.415801,1.518476,Close Long,2025-03-10,20,Extreme Fear
14.763,3.0,44.29,SELL,10-03-2025 15:10,12324.11,1.1703,0.013286,Close Long,2025-03-10,20,Extreme Fear
14.762,33.87,499.99,SELL,10-03-2025 15:10,12321.11,13.178817,0.149996,Close Long,2025-03-10,20,Extreme Fear
14.761,34.9,515.16,SELL,10-03-2025 15:10,12287.24,13.54469,0.154547,Close Long,2025-03-10,20,Extreme Fear
14.759,16.65,245.74,SELL,10-03-2025 15:10,12252.34,6.428565,0.073721,Close Long,2025-03-10,20,Extreme Fear
14.759,33.88,500.03,SELL,10-03-2025 15:10,12235.69,13.081068,0.15001,Close Long,2025-03-10,20,Extreme Fear
14.758,75.27,1110.83,SELL,10-03-2025 15:10,12201.81,28.986477,0.33325,Close Long,2025-03-10,20,Extreme Fear
14.757,13.55,199.96,SELL,10-03-2025 15:10,12126.54,5.204555,0.059987,Close Long,2025-03-10,20,Extreme Fear
14.756,82.45,1216.63,SELL,10-03-2025 15:10,12112.99,31.586595,0.364989,Close Long,2025-03-10,20,Extreme Fear
14.756,13.55,199.94,SELL,10-03-2025 15:10,12030.54,5.191005,0.059983,Close Long,2025-03-10,20,Extreme Fear
14.755,53.77,793.38,SELL,10-03-2025 15:10,12016.99,20.545517,0.238012,Close Long,2025-03-10,20,Extreme Fear
14.753,342.81,5057.48,SELL,10-03-2025 15:10,11963.22,130.302081,1.517242,Close Long,2025-03-10,20,Extreme Fear
14.753,67.78,999.96,SELL,10-03-2025 15:10,11620.41,25.763178,0.299987,Close Long,2025-03-10,20,Extreme Fear
14.753,348.94,5147.91,SELL,10-03-2025 15:10,11552.63,132.632094,1.544373,Close Long,2025-03-10,20,Extreme Fear
14.752,323.12,4766.67,SELL,10-03-2025 15:10,11203.69,122.494792,1.429999,Close Long,2025-03-10,20,Extreme Fear
14.779,53.68,793.34,SELL,10-03-2025 15:10,10880.57,21.799448,0.238001,Close Long,2025-03-10,20,Extreme Fear
14.777,3.0,44.33,SELL,10-03-2025 15:10,10826.89,1.2123,0.013299,Close Long,2025-03-10,20,Extreme Fear
14.776,342.7,5063.74,SELL,10-03-2025 15:10,10823.89,138.14237,1.51912,Close Long,2025-03-10,20,Extreme Fear
14.775,33.84,499.99,SELL,10-03-2025 15:10,10481.19,13.607064,0.149995,Close Long,2025-03-10,20,Extreme Fear
14.774,34.9,515.61,SELL,10-03-2025 15:10,10447.35,13.99839,0.154683,Close Long,2025-03-10,20,Extreme Fear
14.773,1.37,20.24,SELL,10-03-2025 15:10,10412.45,0.548137,0.006071,Close Long,2025-03-10,20,Extreme Fear
14.773,33.84,499.92,SELL,10-03-2025 15:10,10411.08,13.539384,0.149975,Close Long,2025-03-10,20,Extreme Fear
14.772,348.49,5147.89,SELL,10-03-2025 15:10,10377.24,139.082359,1.544368,Close Long,2025-03-10,20,Extreme Fear
14.77,93.29,1377.89,SELL,10-03-2025 15:10,10028.75,37.045459,0.413367,Close Long,2025-03-10,20,Extreme Fear
14.77,13.54,199.99,SELL,10-03-2025 15:10,9935.46,5.376734,0.059995,Close Long,2025-03-10,20,Extreme Fear
14.77,53.68,792.85,SELL,10-03-2025 15:10,9921.92,21.316328,0.237856,Close Long,2025-03-10,20,Extreme Fear
14.769,67.7,999.86,SELL,10-03-2025 15:10,9868.24,26.81597,0.299958,Close Long,2025-03-10,20,Extreme Fear
14.768,41.07,606.52,SELL,10-03-2025 15:10,9800.54,16.226757,0.181956,Close Long,2025-03-10,20,Extreme Fear
14.767,41.07,606.48,SELL,10-03-2025 15:10,9759.47,16.185687,0.181944,Close Long,2025-03-10,20,Extreme Fear
14.767,41.07,606.48,SELL,10-03-2025 15:10,9718.4,16.185687,0.181944,Close Long,2025-03-10,20,Extreme Fear
14.766,342.81,5061.93,SELL,10-03-2025 15:10,9677.33,134.758611,1.518579,Close Long,2025-03-10,20,Extreme Fear
14.766,136.77,2019.55,SELL,10-03-2025 15:10,9334.52,53.764287,0.605863,Close Long,2025-03-10,20,Extreme Fear
14.766,103.53,1528.72,SELL,10-03-2025 15:10,9197.75,40.697643,0.458617,Close Long,2025-03-10,20,Extreme Fear
14.77,33.85,499.96,SELL,10-03-2025 15:10,9094.22,13.441835,0.149989,Close Long,2025-03-10,20,Extreme Fear
14.765,53.73,793.32,SELL,10-03-2025 15:10,9060.37,21.067533,0.237997,Close Long,2025-03-10,20,Extreme Fear
14.764,3.0,44.29,SELL,10-03-2025 15:10,9006.64,1.1733,0.013287,Close Long,2025-03-10,20,Extreme Fear
14.763,75.24,1110.77,SELL,10-03-2025 15:10,9003.64,29.351124,0.33323,Close Long,2025-03-10,20,Extreme Fear
14.763,33.86,499.88,SELL,10-03-2025 15:10,8928.4,13.208786,0.149962,Close Long,2025-03-10,20,Extreme Fear
14.762,69.88,1031.57,SELL,10-03-2025 15:10,8894.54,27.190308,0.30947,Close Long,2025-03-10,20,Extreme Fear
14.762,33.88,500.14,SELL,10-03-2025 15:10,8824.66,13.182708,0.15004,Close Long,2025-03-10,20,Extreme Fear
14.761,34.9,515.16,SELL,10-03-2025 15:10,8790.78,13.54469,0.154547,Close Long,2025-03-10,20,Extreme Fear
14.761,67.74,999.91,SELL,10-03-2025 15:10,8755.88,26.289894,0.299973,Close Long,2025-03-10,20,Extreme Fear
14.758,1.88,27.75,SELL,10-03-2025 15:10,8688.14,0.723988,0.008323,Close Long,2025-03-10,20,Extreme Fear
14.758,1.37,20.22,SELL,10-03-2025 15:10,8686.26,0.527587,0.006065,Close Long,2025-03-10,20,Extreme Fear
14.757,34.9,515.02,SELL,10-03-2025 15:10,8684.89,13.40509,0.154505,Close Long,2025-03-10,20,Extreme Fear
14.757,13.55,199.96,SELL,10-03-2025 15:10,8649.99,5.204555,0.059987,Close Long,2025-03-10,20,Extreme Fear
14.756,53.73,792.84,SELL,10-03-2025 15:10,8636.44,20.583963,0.237851,Close Long,2025-03-10,20,Extreme Fear
14.755,342.81,5058.16,SELL,10-03-2025 15:10,8582.71,130.987701,1.517448,Close Long,2025-03-10,20,Extreme Fear
14.755,16.65,245.67,SELL,10-03-2025 15:10,8239.9,6.361965,0.073701,Close Long,2025-03-10,20,Extreme Fear
14.755,108.43,1599.88,SELL,10-03-2025 15:10,8223.25,41.431103,0.479965,Close Long,2025-03-10,20,Extreme Fear
14.755,348.89,5147.87,SELL,10-03-2025 15:10,8114.82,133.310869,1.544361,Close Long,2025-03-10,20,Extreme Fear
14.754,27.97,412.67,SELL,10-03-2025 15:10,7765.93,10.659367,0.1238,Close Long,2025-03-10,20,Extreme Fear
14.754,136.77,2017.9,SELL,10-03-2025 15:10,7737.96,52.123047,0.605371,Close Long,2025-03-10,20,Extreme Fear
14.754,41.07,605.95,SELL,10-03-2025 15:10,7601.19,15.651777,0.181784,Close Long,2025-03-10,20,Extreme Fear
14.754,41.07,605.95,SELL,10-03-2025 15:10,7560.12,15.651777,0.181784,Close Long,2025-03-10,20,Extreme Fear
14.754,211.18,3115.75,SELL,10-03-2025 15:10,7519.05,80.480698,0.934724,Close Long,2025-03-10,20,Extreme Fear
14.735,8.92,131.44,SELL,10-03-2025 15:11,7307.87,3.229932,0.03943,Close Long,2025-03-10,20,Extreme Fear
14.732,20.35,299.8,SELL,10-03-2025 15:11,7298.95,7.307685,0.089938,Close Long,2025-03-10,20,Extreme Fear
14.731,137.12,2019.91,SELL,10-03-2025 15:11,7278.6,49.102672,0.605974,Close Long,2025-03-10,20,Extreme Fear
14.73,0.79,11.64,SELL,10-03-2025 15:11,7141.48,0.282109,0.003491,Close Long,2025-03-10,20,Extreme Fear
14.73,20.34,299.61,SELL,10-03-2025 15:11,7140.69,7.263414,0.089882,Close Long,2025-03-10,20,Extreme Fear
14.73,3.0,44.19,SELL,10-03-2025 15:11,7120.35,1.0713,0.013256,Close Long,2025-03-10,20,Extreme Fear
14.729,53.84,793.01,SELL,10-03-2025 15:11,7117.35,19.172424,0.237902,Close Long,2025-03-10,20,Extreme Fear
14.728,1.37,20.18,SELL,10-03-2025 15:11,7063.51,0.486487,0.006053,Close Long,2025-03-10,20,Extreme Fear
14.727,124.52,1833.81,SELL,10-03-2025 15:11,7062.14,44.092532,0.550141,Close Long,2025-03-10,20,Extreme Fear
14.726,41.07,604.8,SELL,10-03-2025 15:11,6937.62,14.501817,0.181439,Close Long,2025-03-10,20,Extreme Fear
14.725,80.18,1180.65,SELL,10-03-2025 15:11,6896.55,28.231378,0.354195,Close Long,2025-03-10,20,Extreme Fear
14.725,50.0,736.25,SELL,10-03-2025 15:11,6816.37,17.605,0.220874,Close Long,2025-03-10,20,Extreme Fear
14.725,137.12,2019.09,SELL,10-03-2025 15:11,6766.37,48.279952,0.605727,Close Long,2025-03-10,20,Extreme Fear
14.725,13.58,199.97,SELL,10-03-2025 15:11,6629.25,4.781518,0.059989,Close Long,2025-03-10,20,Extreme Fear
14.725,13.58,199.97,SELL,10-03-2025 15:11,6615.67,4.781518,0.059989,Close Long,2025-03-10,20,Extreme Fear
14.724,349.63,5147.95,SELL,10-03-2025 15:11,6602.09,122.755093,1.544385,Close Long,2025-03-10,20,Extreme Fear
14.724,31.27,460.42,SELL,10-03-2025 15:11,6252.46,10.978897,0.138125,Close Long,2025-03-10,20,Extreme Fear
14.724,108.66,1599.91,SELL,10-03-2025 15:11,6221.19,38.150526,0.479972,Close Long,2025-03-10,20,Extreme Fear
14.723,136.77,2013.66,SELL,10-03-2025 15:11,6112.53,47.883177,0.604099,Close Long,2025-03-10,20,Extreme Fear
14.722,37.78,556.2,SELL,10-03-2025 15:11,5975.76,13.188998,0.166859,Close Long,2025-03-10,20,Extreme Fear
14.721,41.07,604.59,SELL,10-03-2025 15:11,5937.98,14.296467,0.181377,Close Long,2025-03-10,20,Extreme Fear
14.721,137.12,2018.54,SELL,10-03-2025 15:11,5896.91,47.731472,0.605563,Close Long,2025-03-10,20,Extreme Fear
14.721,136.77,2013.39,SELL,10-03-2025 15:11,5759.79,47.609637,0.604017,Close Long,2025-03-10,20,Extreme Fear
14.721,101.5,1494.18,SELL,10-03-2025 15:11,5623.02,35.33215,0.448254,Close Long,2025-03-10,20,Extreme Fear
14.72,134.73,1983.23,SELL,10-03-2025 15:11,5521.52,46.764783,0.594967,Close Long,2025-03-10,20,Extreme Fear
14.717,137.12,2018.0,SELL,10-03-2025 15:11,5386.79,47.182992,0.605398,Close Long,2025-03-10,20,Extreme Fear
14.716,342.81,5044.79,SELL,10-03-2025 15:11,5249.67,117.618111,1.513437,Close Long,2025-03-10,20,Extreme Fear
14.716,3.0,44.15,SELL,10-03-2025 15:11,4906.86,1.0293,0.013244,Close Long,2025-03-10,20,Extreme Fear
14.715,9.41,138.47,SELL,10-03-2025 15:11,4903.86,3.219161,0.04154,Close Long,2025-03-10,20,Extreme Fear
14.715,108.73,1599.96,SELL,10-03-2025 15:11,4894.45,37.196533,0.479988,Close Long,2025-03-10,20,Extreme Fear
14.715,50.0,735.75,SELL,10-03-2025 15:11,4785.72,17.105,0.220724,Close Long,2025-03-10,20,Extreme Fear
14.714,35.0,514.99,SELL,10-03-2025 15:11,4735.72,11.9385,0.154497,Close Long,2025-03-10,20,Extreme Fear
14.714,13.59,199.96,SELL,10-03-2025 15:11,4700.72,4.635549,0.059988,Close Long,2025-03-10,20,Extreme Fear
14.713,1.37,20.16,SELL,10-03-2025 15:11,4687.13,0.465937,0.006047,Close Long,2025-03-10,20,Extreme Fear
14.712,13.59,199.94,SELL,10-03-2025 15:11,4685.76,4.608369,0.05998,Close Long,2025-03-10,20,Extreme Fear
14.712,136.77,2012.16,SELL,10-03-2025 15:11,4672.17,46.378707,0.603648,Close Long,2025-03-10,20,Extreme Fear
14.711,41.07,604.18,SELL,10-03-2025 15:11,4535.4,13.885767,0.181254,Close Long,2025-03-10,20,Extreme Fear
14.711,137.12,2017.17,SELL,10-03-2025 15:11,4494.33,46.360272,0.605151,Close Long,2025-03-10,20,Extreme Fear
14.711,136.77,2012.02,SELL,10-03-2025 15:11,4357.21,46.241937,0.603607,Close Long,2025-03-10,20,Extreme Fear
14.711,4.13,60.76,SELL,10-03-2025 15:11,4220.44,1.396353,0.018226,Close Long,2025-03-10,20,Extreme Fear
14.71,69.81,1026.91,SELL,10-03-2025 15:11,4216.31,23.532951,0.308071,Close Long,2025-03-10,20,Extreme Fear
14.709,342.81,5042.39,SELL,10-03-2025 15:11,4146.5,115.218441,1.512717,Close Long,2025-03-10,20,Extreme Fear
14.709,68.52,1007.86,SELL,10-03-2025 15:11,3803.69,23.029572,0.302358,Close Long,2025-03-10,20,Extreme Fear
14.723,33.96,499.99,SELL,10-03-2025 15:11,3735.17,11.889396,0.149997,Close Long,2025-03-10,20,Extreme Fear
14.722,135.84,1999.84,SELL,10-03-2025 15:11,3701.21,47.421744,0.59995,Close Long,2025-03-10,20,Extreme Fear
14.722,135.84,1999.84,SELL,10-03-2025 15:11,3565.37,47.421744,0.59995,Close Long,2025-03-10,20,Extreme Fear
14.721,33.95,499.78,SELL,10-03-2025 15:11,3429.53,11.817995,0.149933,Close Long,2025-03-10,20,Extreme Fear
14.721,67.93,1000.0,SELL,10-03-2025 15:11,3395.58,23.646433,0.299999,Close Long,2025-03-10,20,Extreme Fear
14.72,543.22,7996.2,SELL,10-03-2025 15:11,3327.65,188.551662,2.398859,Close Long,2025-03-10,20,Extreme Fear
14.718,133.23,1960.88,SELL,10-03-2025 15:11,2784.43,45.977673,0.588263,Close Long,2025-03-10,20,Extreme Fear
14.718,3.0,44.15,SELL,10-03-2025 15:11,2651.2,1.0353,0.013246,Close Long,2025-03-10,20,Extreme Fear
14.717,135.83,1999.01,SELL,10-03-2025 15:11,2648.2,46.739103,0.599703,Close Long,2025-03-10,20,Extreme Fear
14.717,135.83,1999.01,SELL,10-03-2025 15:11,2512.37,46.739103,0.599703,Close Long,2025-03-10,20,Extreme Fear
14.717,427.72,6294.76,SELL,10-03-2025 15:11,2376.54,147.178452,1.888426,Close Long,2025-03-10,20,Extreme Fear
14.746,1.37,20.2,SELL,10-03-2025 15:11,1948.82,0.511147,0.00606,Close Long,2025-03-10,20,Extreme Fear
14.744,53.8,793.23,SELL,10-03-2025 15:11,1947.45,19.96518,0.237968,Close Long,2025-03-10,20,Extreme Fear
14.735,349.37,5147.97,SELL,10-03-2025 15:11,1893.65,126.506877,1.54439,Close Long,2025-03-10,20,Extreme Fear
14.735,53.8,792.74,SELL,10-03-2025 15:11,1544.28,19.48098,0.237822,Close Long,2025-03-10,20,Extreme Fear
14.734,3.0,44.2,SELL,10-03-2025 15:11,1490.48,1.0833,0.01326,Close Long,2025-03-10,20,Extreme Fear
14.733,4.05,59.67,SELL,10-03-2025 15:11,1487.48,1.458405,0.0179,Close Long,2025-03-10,20,Extreme Fear
14.731,137.12,2019.91,SELL,10-03-2025 15:11,1483.43,49.102672,0.605974,Close Long,2025-03-10,20,Extreme Fear
14.73,1.37,20.18,SELL,10-03-2025 15:11,1346.31,0.489227,0.006054,Close Long,2025-03-10,20,Extreme Fear
14.73,13.57,199.89,SELL,10-03-2025 15:11,1344.94,4.845847,0.059965,Close Long,2025-03-10,20,Extreme Fear
14.729,34.9,514.04,SELL,10-03-2025 15:11,1331.37,12.42789,0.154212,Close Long,2025-03-10,20,Extreme Fear
14.729,342.81,5049.25,SELL,10-03-2025 15:11,1296.47,122.074641,1.514774,Close Long,2025-03-10,20,Extreme Fear
14.729,137.12,2019.64,SELL,10-03-2025 15:11,953.66,48.828432,0.605892,Close Long,2025-03-10,20,Extreme Fear
14.727,118.89,1750.89,SELL,10-03-2025 15:11,816.54,42.098949,0.525267,Close Long,2025-03-10,20,Extreme Fear
14.726,136.77,2014.08,SELL,10-03-2025 15:11,697.65,48.293487,0.604222,Close Long,2025-03-10,20,Extreme Fear
14.726,41.07,604.8,SELL,10-03-2025 15:11,560.88,14.501817,0.181439,Close Long,2025-03-10,20,Extreme Fear
14.726,41.07,604.8,SELL,10-03-2025 15:11,519.81,14.501817,0.181439,Close Long,2025-03-10,20,Extreme Fear
14.726,136.77,2014.08,SELL,10-03-2025 15:11,478.74,48.293487,0.604222,Close Long,2025-03-10,20,Extreme Fear
14.726,53.8,792.26,SELL,10-03-2025 15:11,341.97,18.99678,0.237677,Close Long,2025-03-10,20,Extreme Fear
14.725,137.12,2019.09,SELL,10-03-2025 15:11,288.17,48.279952,0.605727,Close Long,2025-03-10,20,Extreme Fear
14.723,136.77,2013.66,SELL,10-03-2025 15:11,151.05,47.883177,0.604099,Close Long,2025-03-10,20,Extreme Fear
14.722,14.27,210.08,SELL,10-03-2025 15:11,14.28,4.981657,0.063024,Close Long,2025-03-10,20,Extreme Fear
14.735,40.69,599.57,SELL,10-03-2025 15:52,3050.734798,-9.245055,0.17987,Sell,2025-03-10,20,Extreme Fear
14.734,7.0,103.14,SELL,10-03-2025 15:52,3010.044798,-1.597449,0.030941,Sell,2025-03-10,20,Extreme Fear
14.733,40.04,589.91,SELL,10-03-2025 15:52,3003.044798,-9.177451,0.176972,Sell,2025-03-10,20,Extreme Fear
14.731,59.57,877.53,SELL,10-03-2025 15:52,2963.004798,-13.773005,0.263257,Sell,2025-03-10,20,Extreme Fear
14.727,6.02,88.66,SELL,10-03-2025 15:52,2903.434798,-1.415946,0.026596,Sell,2025-03-10,20,Extreme Fear
14.726,137.14,2019.52,SELL,10-03-2025 15:52,2897.414798,-32.393438,0.605857,Sell,2025-03-10,20,Extreme Fear
14.723,33.8,497.64,SELL,10-03-2025 15:52,2760.274798,-8.085199,0.149291,Sell,2025-03-10,20,Extreme Fear
14.723,1.32,19.43,SELL,10-03-2025 15:52,2726.474798,-0.315753,0.00583,Sell,2025-03-10,20,Extreme Fear
14.722,2.5,36.8,SELL,10-03-2025 15:52,2725.154798,-0.600517,0.011041,Sell,2025-03-10,20,Extreme Fear
14.722,10.0,147.22,SELL,10-03-2025 15:52,2722.654798,-2.40207,0.044165,Sell,2025-03-10,20,Extreme Fear
14.722,132.43,1949.63,SELL,10-03-2025 15:52,2712.654798,-31.810622,0.58489,Sell,2025-03-10,20,Extreme Fear
14.72,6.49,95.53,SELL,10-03-2025 15:52,2580.224798,-1.571923,0.028659,Sell,2025-03-10,20,Extreme Fear
14.72,73.5,1081.92,SELL,10-03-2025 15:52,2573.734798,-17.802219,0.324576,Sell,2025-03-10,20,Extreme Fear
14.721,7.0,103.05,SELL,10-03-2025 15:53,2500.234798,-1.688449,0.030914,Sell,2025-03-10,20,Extreme Fear
14.72,9.17,134.98,SELL,10-03-2025 15:53,2493.234798,-2.221038,0.040494,Sell,2025-03-10,20,Extreme Fear
14.718,7.29,107.29,SELL,10-03-2025 15:53,2484.064798,-1.780269,0.032188,Sell,2025-03-10,20,Extreme Fear
14.718,12.5,183.97,SELL,10-03-2025 15:53,2476.774798,-3.052588,0.055192,Sell,2025-03-10,20,Extreme Fear
14.716,13.62,200.43,SELL,10-03-2025 15:53,2464.274798,-3.35334,0.060129,Sell,2025-03-10,20,Extreme Fear
14.71,4.87,71.64,SELL,10-03-2025 15:53,2450.654798,-1.228248,0.021491,Sell,2025-03-10,20,Extreme Fear
14.71,137.14,2017.33,SELL,10-03-2025 15:53,2445.784798,-34.587678,0.605198,Sell,2025-03-10,20,Extreme Fear
14.709,10.0,147.09,SELL,10-03-2025 15:53,2308.644798,-2.53207,0.044126,Sell,2025-03-10,20,Extreme Fear
14.709,20.93,307.86,SELL,10-03-2025 15:53,2298.644798,-5.299624,0.092357,Sell,2025-03-10,20,Extreme Fear
14.708,5.55,81.63,SELL,10-03-2025 15:53,2277.714798,-1.410849,0.024488,Sell,2025-03-10,20,Extreme Fear
14.708,80.18,1179.29,SELL,10-03-2025 15:53,2272.164798,-20.382323,0.353786,Sell,2025-03-10,20,Extreme Fear
14.707,33.8,497.1,SELL,10-03-2025 15:53,2191.984798,-8.625999,0.149128,Sell,2025-03-10,20,Extreme Fear
14.706,6.24,91.77,SELL,10-03-2025 15:53,2158.184798,-1.598732,0.027529,Sell,2025-03-10,20,Extreme Fear
14.706,143.87,2115.75,SELL,10-03-2025 15:53,2151.944798,-36.860511,0.634725,Sell,2025-03-10,20,Extreme Fear
15.3,0.01,0.15,SELL,10-03-2025 17:34,0.01,0.009271,7e-06,Close Long,2025-03-10,20,Extreme Fear
15.055,4.43,66.69,SELL,10-03-2025 17:44,2008.074798,0.411073,0.020008,Sell,2025-03-10,20,Extreme Fear
15.054,5.0,75.27,SELL,10-03-2025 17:44,2003.644798,0.458965,0.02258,Sell,2025-03-10,20,Extreme Fear
15.049,130.59,1965.25,SELL,10-03-2025 17:44,1998.644798,11.334289,0.589574,Sell,2025-03-10,20,Extreme Fear
15.049,130.59,1965.25,SELL,10-03-2025 17:44,1868.054798,11.334289,0.589574,Sell,2025-03-10,20,Extreme Fear
15.049,391.77,5895.75,SELL,10-03-2025 17:44,1737.464798,34.002865,1.768724,Sell,2025-03-10,20,Extreme Fear
15.049,36.16,544.17,SELL,10-03-2025 17:44,1345.694798,3.138433,0.163251,Sell,2025-03-10,20,Extreme Fear
15.045,60.02,903.0,SELL,10-03-2025 17:44,1309.534798,4.969232,0.2709,Sell,2025-03-10,20,Extreme Fear
15.042,130.59,1964.33,SELL,10-03-2025 17:44,1249.514798,10.420159,0.5893,Sell,2025-03-10,20,Extreme Fear
15.042,104.62,1573.69,SELL,10-03-2025 17:44,1118.924798,8.347936,0.472108,Sell,2025-03-10,20,Extreme Fear
14.7,1014.05,14906.53,BUY,10-03-2025 19:32,1014.304798,0.0,0.05070244,Buy,2025-03-10,20,Extreme Fear
14.6,6.65,97.09,BUY,10-03-2025 19:38,2028.304096,0.0,0.00033246,Buy,2025-03-10,20,Extreme Fear
14.6,51.0,744.6,BUY,10-03-2025 19:38,2034.953763,0.0,0.00255,Buy,2025-03-10,20,Extreme Fear
14.6,194.03,2832.84,BUY,10-03-2025 19:38,2085.951213,0.0,0.00970143,Buy,2025-03-10,20,Extreme Fear
14.6,677.69,9894.27,BUY,10-03-2025 19:38,2279.971512,0.0,0.03388445,Buy,2025-03-10,20,Extreme Fear
14.6,91.63,1337.8,BUY,10-03-2025 19:38,2957.627627,0.0,0.00458143,Buy,2025-03-10,20,Extreme Fear
14.42,1986.66,28647.64,BUY,10-03-2025 19:48,0.0,0.0,1.432381,Open Long,2025-03-10,20,Extreme Fear
14.38,19.61,281.99,BUY,10-03-2025 19:48,1986.66,0.0,0.014099,Open Long,2025-03-10,20,Extreme Fear
14.38,36.52,525.16,BUY,10-03-2025 19:48,2006.27,0.0,0.026257,Open Long,2025-03-10,20,Extreme Fear
14.38,96.12,1382.21,BUY,10-03-2025 19:48,2042.79,0.0,0.06911,Open Long,2025-03-10,20,Extreme Fear
14.38,150.92,2170.23,BUY,10-03-2025 19:48,2138.91,0.0,0.108511,Open Long,2025-03-10,20,Extreme Fear
14.38,131.08,1884.93,BUY,10-03-2025 19:48,2289.83,0.0,0.094246,Open Long,2025-03-10,20,Extreme Fear
